brightness_change_rate,flux_variability,peak_brightness,duration,spectral_index,rise_time,decay_time,lightcurve_skewness,label
-0.129086264,0.528799497,-0.740136153,0.014982998,0.362661134,0.814563202,-0.042108328,-0.904438279,0
-0.802668997,3.176558868,2.02805701,-1.951984508,0.751634245,-1.296081662,1.188839726,-1.236452202,1
-0.490005033,-4.114082644,1.144876165,-3.282765362,-1.563374869,0.879489651,2.365891649,3.171528023,1
-2.076350771,0.318400897,0.22483576,-0.807875452,-0.060296951,0.015215512,-2.249349169,-1.834105029,0
-2.092563001,-2.537162762,-2.349257215,-4.607518623,-3.171545228,1.441905271,-1.849246203,-2.756301054,0
-1.002419677,-1.569033199,-1.297877197,-3.197323312,-1.870573724,0.491436044,-0.58478838,-1.779797318,0
-0.595826049,3.077406827,0.992440892,-3.552013694,-0.498126969,-1.952282382,1.423447041,-2.183067613,1
-1.522349997,1.85535377,2.521190471,-1.175744008,-0.942078653,-0.884414139,-1.311447256,0.091994343,0
-1.378097338,-0.713484748,-2.666772319,-4.690872054,-1.145139627,-0.276401121,0.934504865,-3.261484175,0
-1.281620559,0.717080711,0.609619502,-1.171781449,-0.176334921,1.51012035,-0.567281457,-0.706399215,0
-2.75360952,-0.255156096,3.217264311,0.171586358,2.917095746,0.926070746,2.415370195,4.31493517,1
-1.352333944,-2.329069508,-2.623825122,-5.815944607,-1.776109246,0.437779306,1.647713815,-2.492873623,0
-0.941292081,0.829762057,-0.092927227,-1.314426207,1.129441948,-0.061704338,2.693213121,1.059286923,1
-1.743533302,-2.358668779,1.194591447,-0.367851846,-0.484175066,-1.274100303,-1.604417035,1.188111667,1
-2.895700266,-0.180457116,-3.977768137,-2.968229375,0.258141497,-0.96827313,0.499240854,-2.507421176,0
-2.845910421,1.776308998,4.200408464,0.281985587,3.217800534,-0.656695332,-1.45677919,-1.23421631,0
-2.707053614,3.46819782,-3.506962229,1.492961938,3.11011535,1.981386204,-0.414306316,-2.513391277,0
-2.622744365,0.940939732,2.408286901,-1.795829418,1.206290971,0.82627414,-0.931422611,-1.599972456,0
-0.456380638,-2.667402156,-0.063403795,-2.324690671,-1.681390512,-1.521669373,-0.57035381,-0.429872757,0
-1.792901004,1.951300971,0.671112637,2.999722187,0.522097807,1.727334962,-4.621784697,-1.209394017,0
-2.043418886,-0.202379102,-2.06048433,-0.519829901,-0.198226573,-0.380427093,-1.53412764,-1.279145849,0
1.179492685,0.14567706,-0.111805232,1.59579094,1.095836419,-0.759988357,0.169254483,-0.373305199,1
0.096394894,1.91086124,-0.433669977,2.61947716,2.365489685,1.019879839,0.273021964,-0.061987057,0
-3.129955117,-0.03986937,-2.872729209,-0.396002309,-0.942205146,0.139611907,-3.258494198,-1.761758364,0
0.732770338,-1.580460968,-0.915535545,-3.219079295,0.182346362,1.479985641,3.279055813,-0.921017152,1
-2.119389095,-6.03839889,-2.568226594,-8.018714534,-4.279568454,-0.075320299,0.636511891,-1.552262866,0
-0.4395632,0.985701302,-0.02758646,3.09459337,3.68810966,0.955903542,-1.085119146,-1.878062331,0
-0.105375597,1.435328812,1.653650294,-6.419988563,-3.798245094,-2.255601328,-0.902384399,-4.622371592,1
-1.095197095,2.219234144,1.180977265,-7.186691216,-3.73690648,0.508554687,0.281313133,-3.586288358,1
-0.883038373,1.280227149,0.546739377,2.811641662,2.005242858,0.667484253,-2.481879173,-1.312204637,0
-1.35733134,-0.791485248,4.534101233,-2.464170372,1.717493575,0.491966179,3.045100554,2.445938596,1
-0.975169598,0.52506014,0.054822176,-2.927093653,1.566975385,1.409045719,1.300916575,-3.376679526,0
-2.276225734,-2.523309704,1.818930638,-3.176189335,0.724952215,-0.392051944,2.812841743,2.670709144,1
-1.446785404,-0.160497195,-1.068914381,-0.969516247,1.262217777,-0.236947901,0.175633076,-1.644783103,0
-2.005847663,1.153989953,3.090539903,-2.552578702,3.289767589,-3.26530128,1.597464521,-2.316616127,0
-2.364072532,-2.498829146,-2.854886265,-5.16722873,-2.595383499,-1.246453761,-0.769192554,-2.780443551,0
-4.891120053,-1.736857434,-5.592650134,-3.258600777,-0.795736395,1.564853817,-0.948212244,-1.635036099,0
0.13954681,1.083001588,-2.179805533,5.282815848,1.065815276,-0.390972111,-4.312757648,-1.550294991,0
-1.376779383,0.882876251,-0.000650635,-6.909776027,-3.512657014,-0.210974133,0.667948381,-2.812647871,1
0.060703938,1.919566916,-0.950556337,4.73216021,0.335307447,1.329412527,-4.080987348,-0.63571378,0
-2.716898535,-3.423731139,-2.816067686,-5.033749113,-2.235793103,1.182285791,-0.369648752,-1.823337006,0
-0.999007377,-1.161241089,-2.89825072,-2.905950766,-1.592353629,0.130068274,0.382734868,-1.359036005,0
-1.202013521,0.702795736,1.887037014,1.247920771,3.463039077,0.766654264,1.148455652,0.746103158,1
-1.060679541,-1.681462447,-1.498381893,-2.54228227,-2.220029729,-0.312606049,-1.162296811,-1.210077605,0
-1.508728872,1.772660555,1.477072439,3.919659322,1.765587774,-0.214707983,-4.345198101,-1.039550936,0
-1.394219487,-1.652298707,-0.412753298,-0.623571502,1.399973266,1.029238375,0.542984889,-0.097618401,1
1.075183545,1.18563355,-2.044837253,5.885322132,1.793706094,1.712752767,-2.291973792,0.086910776,0
-1.622469666,1.468263671,2.58680612,1.010980127,1.961671859,2.224687629,-1.512991642,-0.683488253,0
-0.46566902,1.816342069,-1.783928974,4.880291475,0.589912198,-0.646894181,-5.602631378,-2.62493084,0
0.42644824,0.916216766,0.786355909,2.612857068,0.916180736,1.211279156,-0.499734092,1.335634247,1
-2.469572325,-3.219402993,3.153282933,-6.392727953,0.428127716,0.630590208,2.80755482,-0.255927002,1
-1.569369873,4.595695331,-0.236024951,-5.282394847,-1.457988922,-2.005134126,3.248633977,-0.906901811,1
-2.446769317,-1.475623461,-3.39376015,-2.882491835,-2.375723779,0.514316681,-1.59409746,-1.569597125,0
-4.294081101,3.361017683,-0.63924174,-7.389853361,-0.502725568,0.692633758,5.528864779,1.173823753,1
-0.14869223,0.120342588,-0.698535569,-0.17992371,0.042726489,-1.178685746,-0.237529985,-0.843755249,0
-3.296080199,0.794481452,3.414879691,-4.491422365,0.03053744,-0.216239043,0.30715167,-0.830582274,0
2.391968062,2.951677208,3.372507695,0.191625693,-0.464483392,1.241207678,-2.062680534,-3.798645158,1
-1.882417386,1.052297256,0.083759796,3.816990522,0.72672942,1.266054234,-5.070735828,-0.857666214,0
-2.244465383,-2.046987386,1.186307912,1.919886726,3.089719868,1.215735684,0.300173993,2.683235614,1
-1.99493479,-1.900973963,0.818568248,-6.068798423,-2.236410982,-1.18298186,0.720779226,-1.263151922,1
-1.437333032,-1.697254999,0.838914729,0.79796383,1.664328025,-0.312435074,-0.983584941,0.117346342,1
-3.587105689,0.776741396,2.8067348,-4.93258162,0.768233434,-0.500712708,-0.562457071,-3.540373525,0
0.056969698,1.036632669,-0.200977981,1.434716637,-0.323216839,-2.006962065,-0.836460323,0.748467897,0
-1.719004268,2.082969333,2.737475722,0.626972648,2.939788118,0.065864729,-1.603022352,-2.62122621,0
-0.671830031,-3.202840967,2.860437495,-5.648988109,-0.557709679,0.911092526,3.652336825,1.104787839,1
-2.588209323,1.517428178,3.352410167,-3.392654634,1.264283797,-0.938012447,0.00173815,-2.363710181,0
-0.892187273,-1.101011653,-1.381500478,-1.805273905,-1.804761906,1.337899675,-1.46789711,-1.467424283,0
0.799735109,-2.398092063,4.43340124,-3.994344582,-1.661312674,0.923900167,3.470860719,3.479294539,1
-0.510292202,-3.582258648,-0.15181497,-4.021066451,-3.510627471,-0.687325901,-1.498024675,-1.313342007,0
-2.791141197,-1.368698416,-3.907880093,-3.919321733,-0.429879337,-1.04783316,0.849400113,-2.128941773,0
-2.421919649,-3.428605424,1.702624199,-0.787850443,1.006467524,-1.085955461,-0.222492817,1.875121237,1
-1.372941621,0.176966576,2.312018542,-6.282975639,-3.143958909,-0.684786814,0.636913142,-1.115121792,1
-0.104111871,1.572828465,0.333850124,1.401228542,3.732644397,-0.581387797,0.524538641,-2.454433797,0
-1.892995388,-3.490047475,-2.299290159,-6.246975241,-4.008502134,0.641009477,-1.027304651,-2.678367198,0
-0.155671068,2.167868216,0.676860174,3.208325604,1.83834409,-0.489478927,-1.920434311,-0.804531702,0
-2.002134322,-1.658491333,1.391271443,-1.854436675,1.970996128,0.14767061,2.521064848,1.682472478,1
-1.874566457,0.855304595,1.743606514,-1.654849211,2.734065929,0.084899975,0.222206477,-2.925484087,0
0.350880606,-3.071411067,-0.289751528,-3.536581716,-3.33706191,-1.020678657,-0.4098164,-0.565847619,0
-2.286582864,1.932152099,-1.385245626,-3.055493039,1.294982352,1.206739964,2.907384609,-0.803323904,1
-1.602665773,-3.204698765,-1.907110848,-3.783577906,-2.85456346,-0.081678859,-1.088226947,-1.101946932,0
0.374694648,1.082274432,-0.522412044,1.082081734,0.212326271,-2.203717214,-0.019123318,0.163799093,0
-2.117092002,1.425927705,2.49163215,-1.963793445,1.668416851,-1.720580399,-0.71548679,-2.795988068,0
-5.594253863,-0.893659062,2.005534298,-0.214986505,4.837710859,1.479599206,0.639415017,1.561166058,1
-1.257249957,0.408412763,-0.005554625,1.109843478,3.32328562,0.650038335,-0.523109904,-2.284016755,0
-1.882604321,-1.571948355,-1.699693642,-4.350577853,-1.52231307,1.231765874,-0.84056891,-3.405459328,0
-1.100085367,3.071827266,0.795026111,-1.408808024,1.767218266,0.000642195,2.56829365,-0.200253221,1
-1.289319599,0.810487616,-1.312099633,2.341424395,-0.102864485,0.195915773,-2.970252958,-0.204811889,0
-1.174868568,-1.332632106,-0.538402064,-1.834308418,-1.504970487,-1.016536916,-1.865736515,-1.640277465,0
-2.157805525,-1.912865446,-2.287505792,-4.736942571,-1.308704105,1.635069583,0.213616393,-2.6695221,0
-1.513128801,1.51502788,3.010426578,-0.835153605,2.007624225,-2.006732168,0.280226082,-0.772370472,0
-2.289415195,-0.533061003,0.608375285,-0.073140633,2.934742407,1.749154663,2.812422653,2.812891422,1
-1.298468031,-0.859939196,1.610525258,-0.90516408,-0.036562952,-0.156049877,-0.256393618,0.924658723,1
-1.32769198,1.923607814,2.045895333,1.123003614,1.728913112,-1.877424453,-1.841795246,-1.402463502,0
-2.676670094,-1.296431,-2.062030645,1.582283823,-2.434676663,0.887234874,-5.535175312,0.130213191,0
-1.688331024,0.224339393,-2.38244103,-2.590988949,-0.355278726,-0.570556244,-0.291671284,-2.907784829,0
-2.323692191,-1.436953765,1.190994687,-2.02792914,1.766536317,-1.012435491,3.464567636,3.154092859,1
0.625387591,2.775726965,5.177036904,0.961378063,2.152290969,-0.081808946,-0.588969252,-1.318998718,1
-1.315718967,-4.319506561,-0.717679489,-6.274120693,-3.255905758,0.513330851,-0.379819875,-2.38551465,0
-0.832981326,1.055521689,0.484211003,0.672084971,0.411969946,0.915676856,-1.411064634,-0.739172524,0
-0.108622677,0.962147481,-1.787779338,2.502864119,0.103871255,1.805308056,-2.637000335,-1.346797319,0
-0.232099403,0.439863851,-0.653294435,-0.364775278,1.47611357,0.053550559,1.117714106,-1.118669297,0
-2.670044484,-0.854306435,-2.04496035,-0.842503884,-1.610354539,0.379444642,-3.363055028,-1.465202704,0
-0.642876352,0.752078814,-0.517445941,1.057428237,2.029375458,-0.008076122,-1.162533457,-2.563486255,0
0.782240246,0.144358639,2.996628649,1.064526625,0.54801859,1.283123624,-0.099575252,1.19289586,1
-0.626438011,-3.350791245,-0.000734675,-4.150040402,-3.65425923,0.550685895,-2.159159443,-2.073242183,0
0.118618116,-2.009557283,0.489725164,-2.399272422,-2.619028396,-1.293894822,-1.637155358,-1.31747043,0
-0.223508186,-1.129477713,-1.355861898,-1.789434455,-2.357047134,-1.211832828,-1.129604584,-0.967615953,0
-4.203798647,0.432435618,4.428894386,-6.657361201,1.331516143,-1.476548813,1.100800883,-2.81696494,0
0.756934726,-1.299611202,0.198755303,-1.64604451,-2.09715304,0.845408558,-0.862095529,-0.9782836,0
-2.860875769,-1.216670455,2.628330455,-3.151778646,0.917347194,0.570065656,2.279910326,2.325449038,1
-3.525388124,1.813336382,-0.477855123,-5.626055007,-0.19679425,-0.512353609,3.757978398,0.56923968,1
-2.290528509,2.111034791,-4.161749316,2.32314535,1.06871618,1.134510767,-1.202713165,-0.117501554,0
-0.523553006,0.615589091,-0.436334327,-0.123387887,3.123213064,0.440956838,0.511908602,-3.377347183,0
-2.261410915,2.049205464,-0.638373829,-4.14491408,0.451096228,-0.659733321,2.604266324,-1.308032524,1
-4.192996014,0.792689306,1.608769563,-0.088164472,1.187792282,0.820083989,-5.300038849,-3.796512056,0
-0.113184293,-2.783243183,0.62791931,-0.126008629,-1.408689199,-1.022240547,0.094971509,3.12656465,1
-1.508945023,1.683708002,-3.402545531,1.950867446,0.399781096,0.522488853,-1.135608851,0.007693263,0
-1.588585619,-1.220614115,-0.407975865,-0.85993652,-0.910306998,0.899243901,-2.431241285,-1.372469815,0
-1.28904577,-2.745579966,-0.734769518,-4.483359353,-3.135560296,-0.333135187,-1.529294977,-2.201880845,0
-1.952012324,-3.620356947,-0.916609857,-4.221261475,-2.34657558,-1.09131112,-1.496156615,-1.911747122,0
-0.833567768,1.664414196,0.969893647,-5.328795575,-2.69083432,2.000530099,1.242045737,-1.306977656,1
-0.592816412,2.034206491,0.867937292,4.004755563,0.879437629,-0.883053556,-3.340733102,0.214262299,0
-2.452913697,-1.776814536,-1.616944986,-1.861161781,-1.356137374,0.052103721,-2.390499851,-1.592230821,0
-0.680240253,1.437392076,2.639670272,-2.737859843,-0.281394952,-0.611657509,0.391972811,-1.303928472,1
-5.341351553,-0.080166075,-3.798669487,-9.35768074,-1.80167972,1.329680445,4.31991178,-0.751616075,1
0.662955496,1.874054452,-1.855867299,2.988668142,1.870844565,1.096002516,0.33909914,-0.117411115,1
-3.349370942,-0.31817261,-1.313179868,-8.222322221,-2.789031532,0.13060196,4.503429445,1.490234273,1
-0.834642814,0.06504176,-3.584727052,-2.716701718,0.25009078,0.151435887,2.575420785,-1.445896291,0
-1.110423712,-3.679955102,-0.24584502,-5.720580554,-2.521339097,0.60445392,-0.069299183,-2.361392552,0
-0.801340831,1.310795411,1.606487586,-4.995956968,-1.993292776,-0.692506576,0.553265739,-2.289513908,1
-0.948895773,-1.625905862,0.898511417,-1.312214013,1.838356034,-0.543457865,2.416841099,1.077182335,1
-3.526494304,-3.051310401,-3.442681914,-4.813398139,-2.818874366,-0.422636063,-1.982441839,-2.506368335,0
-0.033546642,1.799202018,0.639779666,1.298917995,0.371623816,-0.328360226,-0.967327951,-0.256544689,0
1.870526972,-0.405420404,2.892507449,3.438339202,-0.873554549,-0.890859421,-2.785313082,1.622547797,0
0.011522638,3.28050108,3.052058284,-2.567335742,-0.371217315,-0.452895648,0.515280437,-1.935061252,1
-0.918594808,-2.662607545,-0.257150755,-2.343850428,-2.162111266,1.227975635,-1.908952906,-1.240770112,0
-1.612308263,1.889920693,3.311028258,-0.505306881,0.704031393,0.360373975,-1.057115882,-0.308534963,0
-0.150263729,0.067438495,-0.159793018,-2.235861833,-1.082846868,0.193562857,-0.781601066,-2.645783417,0
-0.557208675,2.210853949,0.570374755,-3.081719453,-0.600330798,-0.555671484,1.265986184,-1.582070707,1
-1.451983204,1.591560057,1.280399946,-1.080162886,1.3154755,-0.962266786,-0.376069228,-2.032774916,0
-1.78879925,-2.514304603,-2.13168049,-6.828703461,-1.159146755,0.255236685,2.094803601,-3.303507672,0
-0.147015153,1.54069686,0.998185781,2.646957231,1.771648997,1.06514503,-1.093288417,-0.014860912,0
-2.198586827,-1.209637572,-1.59041964,-2.561187928,0.146980548,0.033994606,-0.102167081,-1.855127108,0
-1.284654396,0.685258263,-2.573191049,0.32656215,0.120211983,0.081598369,-0.829744567,-0.940607956,0
-0.184940344,-1.689665539,0.402229132,-0.278975735,-1.911031101,0.312622354,-2.425788279,-0.225017943,0
0.713443216,2.762415838,0.657797525,6.194506515,1.1421961,0.008868173,-3.627225334,0.739771638,0
0.102481021,-1.679345326,1.626210417,1.612528919,-1.495480796,-1.485547909,-3.309798419,0.917281767,0
-3.265709968,0.245429416,-0.296622551,-2.05237366,-0.594053393,-2.388291038,-3.405176874,-3.361280876,0
-1.2351487,1.764667701,2.138775133,0.12342184,1.512509695,-0.364007673,-1.236740522,-1.672995775,0
-0.617381613,-2.749909111,-1.052752867,-4.590874079,-3.479104578,-0.678445487,-1.339741867,-2.520349969,0
-1.046933522,-0.122848978,-1.16413834,-0.169100385,0.200839478,0.177544492,-0.798553774,-0.977495022,0
0.977823348,-1.472900607,3.473842325,-4.832485399,-2.339210126,1.583551024,2.655987721,1.148120631,1
-2.448527046,-1.045361673,3.475241972,-1.855891651,1.591240431,0.079032411,0.608785178,0.888044329,1
-3.793357428,-0.139306673,0.443767923,-5.841508891,-0.011988673,0.674294208,2.516867567,-0.254509611,1
-2.036110029,-1.2543518,1.708179074,-1.051807586,1.801875811,-1.748322833,0.82992983,0.775868078,1
-1.939543318,-0.334310384,-0.080644177,-4.10053531,-0.254673514,-0.552501393,1.789865224,-0.715165778,1
-3.423507278,1.093944103,3.706567472,-5.570274399,0.080780975,-0.410116744,-0.070206219,-2.697770027,0
-0.81288858,-2.800160676,2.911234198,-6.721831153,-0.319441125,-1.265586041,4.317274271,0.269955139,1
-3.16529376,-1.451358853,1.36001744,-1.733789558,0.33171013,-0.938697779,0.894489544,2.934902197,1
-4.345124848,-1.010731081,-0.238223725,-6.933341729,-0.536833548,0.378485168,2.839871025,-0.087304483,1
0.459662108,-1.105239913,-0.76603869,-0.312627406,0.329750029,-0.001792216,1.35603098,0.473573768,1
-1.30207354,-3.134924046,-0.388124983,-1.549036879,-1.51049503,0.382084611,-1.231241575,0.416700098,0
-0.507218204,0.043973883,0.406427033,-0.53327527,0.275375732,1.055256273,0.575835897,0.417622298,0
-1.85174753,1.578940232,1.176028382,3.23255293,3.568479627,-0.395745389,-0.699432886,0.886265886,1
-2.102149158,2.772799883,-0.364727927,-7.325698074,-3.062893375,0.347400886,4.374249657,1.004968169,1
-2.055325769,1.749539122,2.57841059,-0.285928431,3.017254735,0.040727332,-0.887129175,-2.611647345,0
-1.179983644,-1.122874941,-1.586445065,-2.623343581,-2.506689292,0.595479947,-2.069793528,-2.27323502,0
-0.389782226,0.963877722,0.282886456,2.198259722,1.445942863,-1.946522163,-1.369954668,-0.478994556,0
-2.385262798,-1.357766947,-2.686778685,-0.453251554,-1.544935802,-0.795086471,-2.494582475,-0.299477418,0
-2.760500502,-2.195377571,2.812919608,-6.266810509,0.705430913,-1.546960462,2.675005275,-0.815546484,1
-2.890266217,0.644251097,2.550617542,-4.076872539,1.942419886,0.324765532,-0.004025314,-3.964296032,0
-2.941532206,-3.922697555,1.730037679,-0.401884456,1.39763593,0.271757907,-1.409199366,1.028441352,1
-0.219775778,1.073490004,3.313811966,-2.706739814,-0.328263705,0.096155142,-0.602588882,-2.583164596,1
-0.52148737,-1.272245311,0.563883932,-0.686549838,-1.31006772,-0.078916116,-2.193324078,-0.945288771,0
-1.801614737,1.374982252,2.901407446,-4.271056492,-0.038467231,0.784377859,1.741721147,-0.546348232,1
-3.798123162,0.268792428,1.195820343,-3.311957688,0.871211473,0.125404806,-2.224702539,-4.095352497,0
-1.599957983,1.167057341,1.211298277,-4.865146117,-1.20942164,1.141134575,-0.15297026,-3.369648457,1
-4.546672524,-0.376274749,-6.535657945,-1.722901288,-0.416056231,0.555526536,-0.909528322,-1.255751107,0
-0.863752657,0.944058566,1.207496996,0.483782255,1.36757926,0.303411572,-0.140888979,-0.097383161,0
-2.86210617,0.061507475,0.67764545,-1.904732312,1.445104164,0.17841536,-1.353054613,-2.926140448,0
-0.752476881,-2.898362795,-0.057449107,-1.528389011,-3.127165906,0.872777971,-2.91568096,-0.237116765,0
-0.939805422,1.682491456,1.510783427,4.136980482,2.608667524,-0.861090504,-2.380800333,0.252509177,0
-0.14443568,-0.827637017,0.293635291,2.172613333,0.305373421,-0.08070148,-1.866068327,0.628378106,1
-2.717109824,2.998313614,0.416294957,-5.476565715,-0.173765208,-0.974325509,2.72594235,-1.465145854,1
-0.653797726,-1.675194286,0.871476347,-3.685081251,0.439823613,0.962843396,3.270855933,0.485003364,1
-1.139106236,1.527964564,2.726579358,-0.900637786,0.415446615,-1.652493606,0.067579066,0.3690783,0
-4.340191227,-1.539900759,-4.877307596,-3.095142514,-1.017038441,-0.676898437,-1.440338212,-2.092495442,0
-0.185868863,-1.375214273,0.897876881,-1.895159803,-1.223628082,0.070850169,-1.215088028,-1.550411926,0
-2.753676095,-2.976646011,-0.177055676,0.631578025,1.368478158,0.702079381,-1.092693189,1.458000597,1
0.616789358,1.026103755,0.068757472,2.093505712,1.500139596,-0.273667733,0.613695397,0.780783907,0
-1.114942593,0.856309094,0.246771754,0.932986327,1.011444927,-0.454835663,-1.232007016,-0.666282185,0
-1.409380131,2.170896796,4.048683288,1.011995902,4.397140439,0.32720234,0.458675574,-0.920808426,0
-2.770377046,1.000766503,0.329254726,-5.502285921,-0.736156974,0.667980359,3.059393168,0.35136945,1
-2.698451647,0.194573435,2.179851673,-3.74925714,2.239118884,-1.909277915,1.026077884,-2.750041079,0
0.287783455,-0.382367369,-0.693703788,2.416273858,2.382189804,0.732586938,-0.595388421,-1.105309476,1
-1.178557305,0.009982649,-1.039177796,-3.100796122,0.309610124,-0.463063468,0.566627748,-3.124243158,0
-2.673444657,-2.082308357,-1.082088435,-0.55128955,-0.72710974,0.123713095,-2.965372795,-0.793892084,0
-3.587995553,-1.939958468,3.362569173,-4.796802203,1.064830507,-1.180127442,2.364743327,1.377289985,1
0.027050609,-0.4818468,0.233414609,2.667513274,1.159236207,-1.193106582,-1.070385389,0.944922145,1
-0.263961174,1.095982208,2.593702683,-1.497337628,0.327954198,-1.302894913,0.394249855,-0.749479058,1
-0.965759078,-1.612193944,0.068150116,-2.694208901,-2.210494701,0.000644487,-2.149772559,-2.118892698,0
-0.484484501,-0.743867676,-0.102200821,2.644227809,3.047916869,0.444066527,0.492332957,1.044454879,1
-1.531733047,-1.200236979,0.286278534,2.186878954,2.630525462,-0.547286163,-0.810409536,0.663689456,1
0.9575404,-0.053601637,4.378276324,-2.806935634,-2.023399782,-1.32060471,-1.486848968,-2.082986566,1
-1.345154459,-1.585291908,-2.145260913,-2.939284327,-2.341828105,-0.286235183,-1.10715146,-1.564632268,0
-2.680325422,1.498701243,2.322646635,-1.203208339,0.549873818,-0.25204902,-2.088037947,-1.664878692,0
-2.011314533,0.629383702,0.798404327,-3.274793332,0.379590563,-0.20502543,-0.011551255,-2.647962844,1
-1.529389725,0.934873112,1.912086384,-4.471674375,-0.883963241,-0.33120808,0.664167293,-1.807927998,1
-1.468036304,2.921183787,-0.179168133,-6.31132104,-2.790761374,-0.329757172,3.277402131,-0.075847815,1
0.368549908,1.604865391,0.950695058,3.4287401,2.701391663,0.503078151,-0.465219296,0.101111248,0
-2.371002945,1.510487639,2.393035641,-0.443799909,2.906055073,-0.045238463,-1.268348586,-2.871611476,0
-2.199400822,-1.176492976,-1.889127638,-0.605469347,-0.348193207,0.785110059,-1.697263422,-0.84954134,0
2.388645289,4.277952239,2.033316743,-0.148470985,-0.540276716,-0.964688552,-0.30272679,-2.882780941,1
-0.41891037,1.261031475,-0.486045124,4.54549614,2.081691911,-0.270453203,-2.893657225,-0.592827622,0
1.204965511,2.78622315,1.17892899,5.525415741,3.232760474,0.402336643,-0.880566359,0.544860345,0
-3.533842708,-3.657837917,1.876379503,-0.058021538,1.655803915,0.463582314,-0.945445865,2.405866337,1
-2.815718161,-0.31082407,0.308104602,2.811022446,2.220836996,-0.845881792,-1.816604207,1.778438688,1
-4.284933522,-0.985542957,0.138584822,-6.454743784,-1.512111357,-0.535393603,-1.338055092,-3.69111137,0
-2.761174075,-3.778986103,0.133076196,-0.219911212,1.171907602,2.382618724,0.800047075,3.525395703,1
0.075670638,-1.068842406,1.766179114,-4.008274167,-2.536586325,-0.509185173,0.14419885,-0.861317155,1
-0.983183757,0.718451815,0.470267968,-2.294863237,-0.028678106,-0.292062872,2.691860043,1.574014645,1
-2.765067011,-0.634205277,-0.306035715,-9.13378048,-4.080354829,-0.48398491,2.703221034,-0.537148024,1
-1.042818698,2.232653836,2.947472471,-1.087717513,0.945327548,0.222803419,-0.110053437,-1.039179865,0
-1.401082629,-2.051656094,-1.658543404,-3.385954959,-0.608503141,0.922939793,0.443830923,-1.875079174,0
-2.512740758,0.576399455,1.455646639,-2.546431101,1.491320951,0.826480685,-0.922170788,-3.444418639,0
-0.152145781,-1.8404979,2.271128383,-3.355596958,0.247020363,1.943704825,4.99538557,3.712131561,1
-0.187704063,2.7360861,2.272041219,-2.057763146,-0.123871842,-1.469683633,2.474613246,1.092862197,1
1.198511812,-0.587617178,0.635401734,-2.206775686,-0.742959271,-0.704033534,0.274597449,-2.457736831,1
-2.606213759,-1.656521919,-0.84514214,-2.566258284,2.87656846,-0.10001901,1.994371339,-1.620515927,1
-0.589940673,2.312237685,2.109525439,-3.111655921,-0.378917264,-0.394703577,0.716976543,-1.895105655,1
-1.565407871,0.509969793,-1.543955265,0.233848752,0.70383135,-1.090715158,-1.194871792,-1.453223966,0
-2.90722233,0.658375577,1.089296496,-5.925484937,-0.912087052,0.164530226,3.640280683,1.415080538,1
-1.815234453,-3.572027157,-0.675956512,-3.112665115,-3.101606641,0.36571364,-2.420546875,-0.71105153,0
-1.54661598,1.510915086,2.566180575,-0.273951159,2.929745326,-0.399071295,-0.233604499,-2.071799857,0
-1.58675275,-1.2598352,-2.987439559,-1.374165181,-0.461519379,-1.783199722,0.405556522,-0.082677591,0
-3.463613058,1.409186382,2.825117177,-0.582822234,2.310227152,-0.450486851,-3.395724681,-3.745763628,0
-0.908056458,1.067245749,3.691039874,-5.455336979,-2.242389202,2.283725357,-0.117427859,-2.284435261,1
-0.440030817,-0.302098575,-1.342422833,2.302189032,1.041544252,0.402487839,-0.22551173,1.405795739,1
0.364487401,-1.752886199,-0.726929829,-0.756622302,0.810309378,-0.663970327,1.203908024,-0.624789465,1
0.446123439,2.377981604,1.408351406,2.295645979,0.118357537,-0.805992119,-1.05515481,0.986249841,0
-0.197968215,1.334243665,-0.622499194,2.370003546,0.584741535,0.064336739,-1.980339161,-0.722960111,0
-3.174114888,-0.113216657,0.792435315,-2.931186691,1.928650197,-1.586664281,3.254155849,1.703207208,1
-1.988523026,0.997206085,2.438588509,-1.748299769,3.46656165,1.471100354,0.526010089,-3.176662339,0
-3.978354815,-3.055669287,1.945087557,-4.777816347,2.432886812,0.423079444,3.403071556,1.124944144,1
-1.095233901,1.036853279,0.524595928,1.376437539,-0.079904704,0.341211717,-2.069167371,0.278309599,0
-3.780880992,-0.941617893,-0.835680119,-11.2536137,-5.041820683,0.215337136,3.239928809,-0.537051409,1
-0.883035357,0.591367689,-0.263265624,-1.695974507,0.681905853,-0.849389683,0.229003559,-2.270771394,0
-0.984757135,1.871540354,-1.919034892,3.088422692,0.453267644,0.981401745,-2.243428188,0.102489098,0
-0.811498639,1.357177074,-0.219916804,3.147045508,1.880661503,-1.538794057,-2.884344889,-1.71224021,0
-2.41342487,-1.468276033,-1.761180552,-2.890537367,-1.127363229,-0.843795458,-1.881958386,-2.82336716,0
-1.929074721,1.388634018,1.027300869,0.581478195,1.073840728,-0.374802502,-2.213042846,-1.473746787,0
-0.340959647,-0.249972773,1.685199808,-3.56700153,-0.425739627,-0.54930549,2.762162122,0.67340337,1
-0.853103287,-0.83827132,2.91199432,-2.690876188,-0.5943161,0.531995011,1.735590538,2.046052487,1
-0.146876151,-2.979413959,1.829839026,2.194051273,0.303251145,1.406046193,-1.656127188,2.408531586,1
